Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Negative feedback,Lifetime Negative Feedback from Users,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
171162119680585_750826595047465,https://www.facebook.com/TarletonCOGS/posts/750826595047465,What are you doing at noon today? Join in our #12oclockTuesdayTweet on Twitter @Tarleton_COGS.,Status,,,2/23/16 6:19 AM, ,18,18,0,30,30,0,0,0,0,0,0,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_749276428535815,https://www.facebook.com/TarletonCOGS/posts/749276428535815,Are you a good decision maker?  http://bit.ly/1RTqHTh,Link,,,2/23/16 4:50 AM, ,379,212,0,652,383,0,17,14,14,0,0,409,215,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_749273925202732,https://www.facebook.com/TarletonCOGS/posts/749273925202732:0,Earn a certificate (or two) or stay on track for your master's.  Learn more about our new Communication Studies degree.   http://bit.ly/1QqZH8b,Photo,,,2/22/16 4:45 PM, ,264,256,0,755,746,0,6,5,6,0,0,744,253,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_750537715076353,https://www.facebook.com/TarletonCOGS/posts/750537715076353,"Did you know that skilled professionals in IT, Nursing, and Clinical Mental Health Counseling are in some of today's highest demand? (Source: National Center for Educational Statistics) Find out more about these master's programs at Tarleton here: http://bit.ly/1QuaRJp",Link,,,2/22/16 12:29 PM, ,171,168,0,311,305,0,3,1,2,0,0,303,166,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_749274851869306,https://www.facebook.com/TarletonCOGS/posts/749274851869306,Readworthy!  http://bit.ly/20JZ8w2,Link,,,2/22/16 4:57 AM, ,374,267,0,653,464,0,16,10,11,0,0,473,268,0,0,11,0,0,0,0,0,0,0,0,0,0
171162119680585_749272191869572,https://www.facebook.com/TarletonCOGS/posts/749272191869572:0,Take a step in the right direction with our master's program in Kinesiology.  http://bit.ly/1SFJaUj,Photo,,,2/19/16 4:46 PM, ,198,198,0,592,592,0,1,0,0,0,0,589,195,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_749203171876474,https://www.facebook.com/TarletonCOGS/posts/749203171876474,Does it take money to make money? http://bit.ly/1QoMQJX,Link,,,2/19/16 10:51 AM, ,127,117,0,195,184,0,2,0,0,0,0,180,114,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_749145825215542,https://www.facebook.com/TarletonCOGS/posts/749145825215542,"Interested in aquaponics?   Turfgrass and Aquaponics Program this Friday, Feb. 19 from 2-5:00 at Tarleton Meats Lab and Aquaponics Hydrotron   BONUS: Tour of Aquaponics Hydrotron next door to the Meats Lab  $10 registration fee for 3 CEUs.  Free for students.  Speakers: Dr. Hennen Cummings and Lonnie Jenschk",,,,2/19/16 8:08 AM, ,20,20,0,40,40,0,0,0,0,0,0,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_748837198579738,https://www.facebook.com/TarletonCOGS/posts/748837198579738:0,"Thinking about your Ed.D., or a Principal or Superintendent certification?  Attend the upcoming information session on March 2nd . . . more details here: http://conta.cc/1SZRixA",Photo,,,2/18/16 6:54 PM, ,277,245,0,823,760,0,8,6,11,0,0,775,243,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_748839905246134,https://www.facebook.com/TarletonCOGS/posts/748839905246134:0,Want to take your education to the next level?  Check out our doctoral degree in Educational Leadership.  http://bit.ly/1PUDZtW,Photo,,,2/18/16 4:08 PM, ,190,190,0,630,630,0,1,1,2,0,0,624,184,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_748836231913168,https://www.facebook.com/TarletonCOGS/posts/748836231913168,"Thanks to all who attended our grad student Financial Awareness Workshop yesterday!  Thanks to Financial Aid for partnering with us, and to Tarleton Fort Worth for hosting!",Status,,,2/18/16 2:37 PM, ,84,84,0,128,128,0,0,0,0,0,0,122,80,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_748351055295019,https://www.facebook.com/TarletonCOGS/posts/748351055295019,"Did you know that, according to a recent survey, 56% of people would take a punch from Mike Tyson to rid themselves of student loan debt?   Sharpen your financial skills at our Financial Awareness Workshop today at noon at Fort Worth, Room 233E.",Status,,,2/17/16 9:06 AM, ,28,28,0,51,51,0,0,0,0,0,0,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_747946235335501,https://www.facebook.com/TarletonCOGS/posts/747946235335501:0,Looking to extend your commitment to education?  Check out our master's program in Educational Administration.  http://bit.ly/20XUpfq,Photo,,,2/16/16 4:17 PM, ,210,208,0,720,718,0,3,2,5,0,0,712,203,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_747978385332286,https://www.facebook.com/TarletonCOGS/posts/747978385332286,What are you doing over lunchtime today?  Join in our#12oclockTuesdayTweet on Twitter!,Status,,,2/16/16 9:33 AM, ,28,28,0,50,50,0,0,0,0,0,0,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_747932168670241,https://www.facebook.com/TarletonCOGS/posts/747932168670241,How are you spreading kindness?  It's Random Acts of Kindness Week!  http://bit.ly/1omOgZb,Link,,,2/16/16 7:41 AM, ,354,166,0,630,286,0,5,1,1,1,1,297,164,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_747543542042437,https://www.facebook.com/TarletonCOGS/posts/747543542042437,Kickstart your day with these 7 tips. http://bit.ly/1PMz3qW,Link,,,2/15/16 7:39 AM, ,214,118,0,324,195,0,12,9,10,0,0,194,119,0,0,10,0,0,0,0,0,0,0,0,0,0
171162119680585_746248335505291,https://www.facebook.com/TarletonCOGS/posts/746248335505291,Have you registered for Wednesday's workshop?  Increase your financial awareness and learn tips to save money while paying for grad school.  Register here:  http://bit.ly/1KrhOsR,Link,,,2/12/16 2:53 PM, ,446,46,0,766,134,0,15,10,13,0,0,153,56,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_746158938847564,https://www.facebook.com/TarletonCOGS/posts/746158938847564:0,New Ph.D. program in Criminal Justice and a master's in applied Psychology among new graduate programs coming to Tarleton!  http://bit.ly/1KfIker,Photo,,,2/12/16 9:19 AM, ,547,391,0,1343,1113,0,36,25,32,0,0,1107,380,0,0,27,0,0,0,0,0,0,0,0,0,0
171162119680585_745634995566625,https://www.facebook.com/TarletonCOGS/posts/745634995566625:0,Create success in learning with our master's degree in Curriculum & Instruction.  http://bit.ly/23Z1uvi,Photo,,,2/11/16 5:24 PM, ,194,176,0,522,476,0,10,8,14,0,0,500,179,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_745630602233731,https://www.facebook.com/TarletonCOGS/posts/745630602233731,"""Get off the grass!""  Check out some Tarleton history and learn why you can't walk on the grass at the Stephenville campus. http://bit.ly/1outNS5",Link,,,2/11/16 10:05 AM, ,2796,412,0,4735,782,0,172,150,195,0,0,837,430,0,0,47,0,0,0,0,0,0,0,0,0,0
171162119680585_745389012257890,https://www.facebook.com/TarletonCOGS/posts/745389012257890:0,Considering a career in counseling?  Check out our Clinical Mental Health Counseling program!  (Hurry - deadlines apply!)  http://bit.ly/1QWyCgi,Photo,,,2/10/16 3:03 PM, ,173,173,0,495,495,0,2,2,2,0,0,487,164,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_745258635604261,https://www.facebook.com/TarletonCOGS/posts/745258635604261,College of Graduate Studies - Tarleton State University shared Barry Lambert's post.,Link,,,2/10/16 7:30 AM, ,150,131,0,263,237,0,4,2,3,0,0,238,128,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_744996645630460,https://www.facebook.com/TarletonCOGS/posts/744996645630460:0,Have you heard about our new master's program in Athletic Training?  Check it out! http://bit.ly/20TC5Rg,Photo,,,2/9/16 2:56 PM, ,180,180,0,523,523,0,1,1,1,0,0,516,172,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_744903215639803,https://www.facebook.com/TarletonCOGS/posts/744903215639803,How's your semester going?  Tell us about it in our weekly Twitter chat!  @Tarleton_COGS.  Join our chat coming up in just about an hour!,Status,,,2/9/16 8:56 AM, ,19,19,0,46,46,0,0,0,0,0,0,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_744465212350270,https://www.facebook.com/TarletonCOGS/posts/744465212350270,Great advice!  http://bit.ly/1TOs8mc,Link,,,2/8/16 5:22 PM, ,213,202,0,322,304,0,5,4,5,0,0,302,195,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_744452725684852,https://www.facebook.com/TarletonCOGS/posts/744452725684852:0,IT skills in need of an update?  Check out our master's degree in Information Systems. http://bit.ly/1SEnMiy,Photo,,,2/8/16 1:01 PM, ,191,191,0,553,553,0,1,1,1,0,0,550,187,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_744442465685878,https://www.facebook.com/TarletonCOGS/posts/744442465685878,"""I know who I am. I know what I’m capable of.""  Motivational words from Broncos player, Chris Harris, Jr.  Read more here: http://bit.ly/1nT77ua",Link,,,2/8/16 9:17 AM, ,153,153,0,240,240,0,3,3,4,0,0,238,150,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_743114569152001,https://www.facebook.com/TarletonCOGS/posts/743114569152001,"Happy early birthday, Leah Brazell Bartelt!",Photo,,,2/5/16 6:09 AM, ,333,144,0,540,259,0,37,34,49,0,0,268,144,0,0,20,0,0,0,0,0,0,0,0,0,0
171162119680585_742772969186161,https://www.facebook.com/TarletonCOGS/posts/742772969186161,New opportunities coming to our Fort Worth location! http://bit.ly/1KsmdB6,Link,,,2/4/16 8:38 AM, ,60,51,0,111,99,0,8,5,5,0,0,94,48,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_742431435886981,https://www.facebook.com/TarletonCOGS/posts/742431435886981:0,Complete your MBA online with Tarleton in just 30 credit hours. http://bit.ly/1SYg7eu,Photo,,,2/3/16 10:24 AM, ,155,155,0,424,424,0,1,1,1,0,0,419,151,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_742398422556949,https://www.facebook.com/TarletonCOGS/posts/742398422556949:0,Timeline Photos,Photo,,,2/3/16 8:21 AM, ,133,133,0,360,360,0,1,1,1,0,0,355,130,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_742090879254370,https://www.facebook.com/TarletonCOGS/posts/742090879254370:0,Tori and Hailey having fun this afternoon counting our supplies!,Photo,,,2/2/16 1:29 PM, ,601,315,0,1229,834,0,43,28,67,0,0,829,310,0,0,16,0,0,0,0,0,0,0,0,0,0
171162119680585_741985435931581,https://www.facebook.com/TarletonCOGS/posts/741985435931581,Want some practical solutions to that universal motivation-problem? Here are 25 of them. Try a handful. http://bit.ly/1PNkYbK,Link,,,2/2/16 1:20 PM, ,132,131,0,241,240,0,3,2,2,0,0,235,127,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_742022559261202,https://www.facebook.com/TarletonCOGS/posts/742022559261202,How's your Tuesday?  Talk with us on Twitter during our #12oclockTuesdayTweet!  Coming up in just under 45 minutes!,Status,,,2/2/16 9:18 AM, ,20,20,0,43,43,0,0,0,0,0,0,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_741984032598388,https://www.facebook.com/TarletonCOGS/posts/741984032598388:0,Timeline Photos,Photo,,,2/2/16 7:03 AM, ,319,242,0,939,825,0,12,7,12,0,0,820,237,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_741544855975639,https://www.facebook.com/TarletonCOGS/posts/741544855975639:0,Thinking about becoming a CPA?  Check out our Master's in Accounting and earn the hours and knowledge to meet the requirements for the state exam.   http://bit.ly/1JTPWmz,Photo,,,2/1/16 1:28 PM, ,194,194,0,932,932,0,3,3,7,0,0,923,186,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_741520009311457,https://www.facebook.com/TarletonCOGS/posts/741520009311457:0,Happy Monday!,Photo,,,2/1/16 9:53 AM, ,232,230,0,1106,1105,0,5,2,4,0,0,1098,227,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_740379939425464,https://www.facebook.com/TarletonCOGS/posts/740379939425464,Fill your nature prescription with this weekend's beautiful weather.  http://bit.ly/1SeSg8H,Link,,,1/29/16 4:28 PM, ,129,127,0,215,211,0,2,1,1,0,0,202,122,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_740377252759066,https://www.facebook.com/TarletonCOGS/posts/740377252759066,Thinking about advancing your career as a farm manager or an animal scientist?  Check out our MS in Ag & Natural Resources!   http://bit.ly/1NFZBrH,Link,,,1/29/16 12:07 PM, ,161,148,0,280,262,0,5,4,4,0,0,254,144,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_740335012763290,https://www.facebook.com/TarletonCOGS/posts/740335012763290:0,How about some Tarleton trivia!? What's the significance of this horseshoe and can you name where it's located? (Hint: It's on the Stephenville campus.),Photo,,,1/29/16 9:53 AM, ,278,278,0,1497,1497,0,31,30,44,0,0,1489,273,0,0,30,0,0,0,0,0,0,0,0,0,0
171162119680585_739722926157832,https://www.facebook.com/TarletonCOGS/posts/739722926157832,Do you suffer from GSG? http://bit.ly/1WK8UOd,Link,,,1/28/16 5:13 PM, ,263,172,0,459,316,0,10,10,10,0,0,310,167,0,0,9,0,0,0,0,0,0,0,0,0,0
171162119680585_739963842800407,https://www.facebook.com/TarletonCOGS/posts/739963842800407,College of Graduate Studies - Tarleton State University shared The Flash Today - Erath County's post.,Link,,,1/28/16 2:12 PM, ,186,186,0,327,327,0,26,26,36,0,0,324,184,0,0,26,0,0,0,0,0,0,0,0,0,0
171162119680585_739722392824552,https://www.facebook.com/TarletonCOGS/posts/739722392824552,"Listen, read, and watch to grow your career at any level.  http://bit.ly/1RRaA9y",Link,,,1/28/16 1:11 PM, ,30,30,0,67,67,0,0,0,0,0,0,63,27,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_739717379491720,https://www.facebook.com/TarletonCOGS/posts/739717379491720,Thinking about a career in Extension or Ag Education?  Check out our MS in Ag & Consumer Resources!  http://bit.ly/1SlumZ6,Link,,,1/28/16 10:06 AM, ,105,105,0,203,203,0,1,1,1,0,0,202,104,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_739370949526363,https://www.facebook.com/TarletonCOGS/posts/739370949526363,Add a freewrite to your morning routine and boost your productivity.  http://bit.ly/1OSmlXl,Link,,,1/27/16 5:26 PM, ,25,24,0,57,55,0,2,0,0,0,0,54,23,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_739382216191903,https://www.facebook.com/TarletonCOGS/posts/739382216191903,Ready to take the next step toward your future?  Apply with us today!  www.applytexas.org,Link,,,1/27/16 11:04 AM, ,15,15,0,39,39,0,0,0,0,0,0,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_739372129526245,https://www.facebook.com/TarletonCOGS/posts/739372316192893,College of Graduate Studies - Tarleton State University's cover photo,Photo,,,1/27/16 10:20 AM, ,0,0,0,0,0,0,10,6,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
171162119680585_738994739563984,https://www.facebook.com/TarletonCOGS/posts/738994739563984,Get more done in small windows of time. http://bit.ly/1PvY7Yu,Link,,,1/26/16 1:27 PM, ,16,16,0,42,42,0,0,0,0,0,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_738903919573066,https://www.facebook.com/TarletonCOGS/posts/738903919573066,Join in our Twitter chat today!  Starting in just 45 minutes! @Tarleton_COGS,Status,,,1/26/16 9:14 AM, ,15,15,0,47,47,0,0,0,0,0,0,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_738873699576088,https://www.facebook.com/TarletonCOGS/posts/738873699576088,The 25 Most Influential Business Management Books http://ti.me/1Jgms1U,Link,,,1/26/16 7:26 AM, ,316,124,0,529,211,0,5,4,4,0,0,221,128,0,0,4,0,0,0,0,0,0,0,0,0,0
171162119680585_738617339601724,https://www.facebook.com/TarletonCOGS/posts/738617339601724,"The last day to drop a Spring 16 week class with a full refund and no record is this Wednesday, January 27th by 5:00 PM. You will need to submit a course drop form signed by an advisor to the Registrar's office via email, fax, mail or hand delivery.",Status,,,1/25/16 2:20 PM, ,17,17,0,38,38,0,0,0,0,0,0,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_738485289614929,https://www.facebook.com/TarletonCOGS/posts/738485289614929:0,Good Morning!  #MotivationalMonday,Photo,,,1/25/16 6:54 AM, ,235,222,0,734,709,0,5,3,8,0,0,706,218,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_737453806384744,https://www.facebook.com/TarletonCOGS/posts/737453806384744,Paying down debt during grad school: Is it possible? http://bit.ly/1RHIGwM,Link,,,1/22/16 1:40 PM, ,361,267,0,698,539,0,16,13,14,0,0,540,264,0,0,15,0,0,0,0,0,0,0,0,0,0
171162119680585_737320789731379,https://www.facebook.com/TarletonCOGS/posts/737320789731379,Participating in May commencement?  The application deadline is today!  If you're not participating you've still got time - apply by April 27th.,Status,,,1/22/16 5:58 AM, ,22,22,0,51,51,0,0,0,0,0,0,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_737056213091170,https://www.facebook.com/TarletonCOGS/posts/737056213091170,In the market for a new laptop? http://bit.ly/1PgfA0u,Link,,,1/21/16 1:32 PM, ,39,39,0,73,73,0,2,2,2,0,0,66,34,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_736937966436328,https://www.facebook.com/TarletonCOGS/posts/736937966436328,"https://www.glassdoor.com/Best-Jobs-in-America-LST_KQ0,20.htm",Link,,,1/21/16 6:20 AM, ,164,164,0,268,268,0,6,6,7,0,0,262,160,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_736579899805468,https://www.facebook.com/TarletonCOGS/posts/736579899805468,How to stay productive when you're away from home.  http://bit.ly/1QaVTMQ,Link,,,1/20/16 1:00 PM, ,116,116,0,208,208,0,1,1,1,0,0,203,112,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_736577783139013,https://www.facebook.com/TarletonCOGS/posts/736577783139013,The registration link for our first Financial Awareness Workshop has been created!  http://bit.ly/1KrhOsR,Link,,,1/20/16 10:28 AM, ,38,38,0,77,77,0,0,0,0,0,0,74,36,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_736473159816142,https://www.facebook.com/TarletonCOGS/posts/736473159816142:0,Good morning!  Know the feeling?,Photo,,,1/20/16 6:16 AM, ,261,209,0,580,507,0,12,5,10,0,0,505,207,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_736127369850721,https://www.facebook.com/TarletonCOGS/posts/736127369850721,10 Habits to Give Up to Increase Your Productivity http://bit.ly/1Q1hm97,Link,,,1/19/16 1:12 PM, ,269,259,0,458,447,0,26,24,24,0,0,444,256,0,0,25,0,0,0,0,0,0,0,0,0,0
171162119680585_736165226513602,https://www.facebook.com/TarletonCOGS/posts/736165226513602,Today's Twitter chat conversation will be about online classes!  Join us in just under 45 minutes @Tarleton_COGS #12oclockTuesdayTweet,Status,,,1/19/16 9:19 AM, ,18,18,0,37,37,0,0,0,0,0,0,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_736148943181897,https://www.facebook.com/TarletonCOGS/posts/736148943181897,What are you doing at noon today?  How about joining us for the lunchtime Twitter chat? @Tarleton_COGS,Status,,,1/19/16 8:19 AM, ,14,14,0,28,28,0,0,0,0,0,0,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_736124723184319,https://www.facebook.com/TarletonCOGS/posts/736124723184319,"Are you receiving your weekly issues of ""The COGS Connection"" newsletter?  If not, check the ""Clutter"" folder of your go.tarleton.edu email account. By updating your settings, you'll be sure to have important news sent directly to your inbox!",Status,,,1/19/16 6:50 AM, ,15,15,0,30,30,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_734139463382845,https://www.facebook.com/TarletonCOGS/posts/734139463382845,#14 shouldn't be too hard to accomplish!  http://bit.ly/1ORWWjY,Link,,,1/18/16 9:45 AM, ,914,341,0,1569,645,0,49,43,52,1,1,726,359,0,0,25,0,0,0,0,0,0,0,0,0,0
171162119680585_734468030016655,https://www.facebook.com/TarletonCOGS/posts/734468030016655,"The university is closed today for Martin Luther King, Jr. Day!  We return tomorrow morning at 8 a.m.",Status,,,1/18/16 5:24 AM, ,36,35,0,62,61,0,3,0,0,0,0,58,34,0,0,3,0,0,0,0,0,0,0,0,0,0
171162119680585_734469680016490,https://www.facebook.com/TarletonCOGS/posts/734469680016490,Great tips for graduate students!   http://bit.ly/1Zne1Uc,Link,,,1/15/16 1:31 PM, ,26,26,0,61,61,0,2,1,1,0,0,57,24,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_733734896756635,https://www.facebook.com/TarletonCOGS/posts/733734896756635,Why overworking is bad for your health . . . and who's to blame. http://bit.ly/1PrVVLB,Link,,,1/15/16 9:45 AM, ,175,162,0,278,265,0,6,3,3,0,0,261,160,0,0,6,0,0,0,0,0,0,0,0,0,0
171162119680585_734038930059565,https://www.facebook.com/TarletonCOGS/posts/734038930059565,Inbox out of control? http://bit.ly/1ORpsly,Link,,,1/14/16 8:38 AM, ,154,123,0,296,251,0,9,6,7,0,0,243,118,0,0,7,0,0,0,0,0,0,0,0,0,0
171162119680585_733689960094462,https://www.facebook.com/TarletonCOGS/posts/733689960094462,Is time more important than money?  https://t.co/ztPKOXUl2s,Link,,,1/13/16 8:09 AM, ,206,153,0,369,288,0,3,2,3,0,0,280,147,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_733412686788856,https://www.facebook.com/TarletonCOGS/posts/733412686788856,Mark your calendars for the first workshop in our Financial Awareness series for grad students.  More details coming soon!,Link,,,1/12/16 2:01 PM, ,36,33,0,93,90,0,3,0,0,0,0,80,26,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_1686978714849491,https://www.facebook.com/events/1686978714849491/,The first workshop of our yearlong Financial Awareness series for graduate students.  You can attend virtually or at the Fort Worth campus in Room 233E.,Status,,,1/12/16 1:58 PM, ,24,24,0,54,54,0,3,0,0,0,0,43,16,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_733351960128262,https://www.facebook.com/TarletonCOGS/posts/733351960128262,It's a new year!  Talk with us about your goals on our lunchtime Twitter chat!  Coming up in less than 15 minutes . . . Use  #12oclockTuesdayTweet.,Status,,,1/12/16 9:48 AM, ,96,96,0,184,184,0,2,1,1,0,0,172,88,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_733297933466998,https://www.facebook.com/TarletonCOGS/posts/733297933466998,Following us on Twitter?  Join in our lunchtime conversation today at noon!  #12oclockTuesdayTweet @Tarleton_COGS,Status,,,1/12/16 7:00 AM, ,25,25,0,75,75,0,1,1,1,0,0,62,15,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_731601706969954,https://www.facebook.com/TarletonCOGS/posts/731601706969954,Working on Financial Aid?  Avoid these common mistakes on the FAFSA.    https://blog.ed.gov/2016/01/11-common-fafsa-mistakes/?utm_content=sf43622349&utm_source=facebook&utm_medium=spredfast&utm_campaign=Federal&sf43622349=1,Link,,,1/8/16 10:00 AM, ,62,61,0,116,114,0,1,0,0,0,0,102,53,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_731330030330455,https://www.facebook.com/TarletonCOGS/posts/731330030330455,Hot off the press!  Our newsletter is delivered every Sunday to your Tarleton email.  This Sunday morning be sure to check out The COGS Connection!,Status,,,1/7/16 1:01 PM, ,41,41,0,80,80,0,1,1,1,0,0,63,28,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_731243970339061,https://www.facebook.com/TarletonCOGS/posts/731243970339061,Thinking about doing a thesis?  Consider this.   http://www.tarleton.edu/graduate/ThesisandDissertation/ThinkingAboutDoingaThesis.pdf,Link,,,1/7/16 10:00 AM, ,417,247,0,819,456,0,30,24,30,0,0,482,251,0,0,15,0,0,0,0,0,0,0,0,0,0
171162119680585_730979687032156,https://www.facebook.com/TarletonCOGS/posts/730979687032156,Would you attend? Help us decide on the kind of events you would like to have the opportunity to attend as a Tarleton grad student (or faculty member)!  Take our quick poll and let us know!    https://goo.gl/Q3OB7E,Status,,,1/6/16 2:56 PM, ,30,30,0,72,72,0,0,0,0,0,0,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_730924827037642,https://www.facebook.com/TarletonCOGS/posts/730924827037642,One . . . more . . . page . . .   22 Pictures People Who Aren't Grad Students Will Never Understand.  http://goo.gl/vyZ3Ma,Link,,,1/6/16 11:48 AM, ,1198,357,0,2120,657,0,90,83,95,0,0,675,356,0,0,39,0,0,0,0,0,0,0,0,0,0
171162119680585_730518850411573,https://www.facebook.com/TarletonCOGS/posts/730518850411573,"Looking for a job on campus?  Check out this one as well as others!  https://jobs.tarleton.edu/postings/4843  Remember, student positions are always posted on Hire a Texan.",Link,,,1/5/16 10:52 AM, ,43,43,0,83,83,0,2,2,2,0,0,69,31,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_730498123746979,https://www.facebook.com/TarletonCOGS/posts/730498123746979,"The topic of today's tweet is ""Back to Class - Spring 2016"".  Join our conversation at noon today on Twitter @Tarleton_COGS.",Status,,,1/5/16 9:26 AM, ,27,27,0,52,52,0,0,0,0,0,0,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0
171162119680585_730209057109219,https://www.facebook.com/TarletonCOGS/posts/730209057109219,What are you doing at noon today?  Join us on Twitter for our #12oclockTuesdayTweet.  @Tarleton_COGS,Status,,,1/5/16 6:59 AM, ,42,42,0,71,71,0,1,0,0,0,0,61,33,0,0,1,0,0,0,0,0,0,0,0,0,0
171162119680585_730156647114460,https://www.facebook.com/TarletonCOGS/posts/730156647114460,How does grad school fit in with your New Year's resolutions?  http://blog.hubspot.com/marketing/new-years-resolution-tips?utm_campaign=blog-rss-emails&utm_source=hs_email&utm_medium=email&utm_content=24838553,Link,,,1/5/16 4:54 AM, ,61,61,0,110,110,0,2,1,1,0,0,100,52,0,0,2,0,0,0,0,0,0,0,0,0,0
171162119680585_730208400442618,https://www.facebook.com/TarletonCOGS/posts/730208400442618,ROEd?  Check out the value of a graduate degree by exploring the true cost and Return on Education.  https://www.sofi.com/roed-infographic/,Link,,,1/4/16 2:44 PM, ,206,202,0,350,345,0,5,5,5,0,0,334,192,0,0,5,0,0,0,0,0,0,0,0,0,0
171162119680585_730149150448543,https://www.facebook.com/TarletonCOGS/posts/730149150448543,There's still time to register for Spring 2016 classes!  Learn how to manuever through MyGateway registration here!    http://www.tarleton.edu/registrar/forms/Registration_Instructions.pdf,Link,,,1/4/16 12:10 PM, ,46,46,0,65,65,0,1,0,0,0,0,53,34,0,0,1,0,0,0,0,0,0,0,0,0,0
